customer_id,account_number,salary_day,salary_amount,has_rent,rent_amount,has_emi,emi_amount,avg_monthly_utilities
5725,00120005725,13,81177,0,0,0,0,2819
5726,00120005726,5,167802,1,15588,0,0,1464
5727,00120005727,26,167185,0,0,0,0,4243
5728,00120005728,17,166083,1,19046,0,0,3221
5729,00120005729,3,70746,1,29542,1,6499,4478
5730,00120005730,7,138075,0,0,1,16086,1358
5731,00120005731,26,188925,1,29270,0,0,3332
5732,00120005732,17,100195,0,0,0,0,1907
5733,00120005733,7,51818,0,0,0,0,4167
5734,00120005734,21,183393,1,12462,1,3121,905
5735,00120005735,1,36309,1,26020,1,7370,4478
5736,00120005736,17,164760,1,9220,0,0,2506
5737,00120005737,17,43176,0,0,0,0,1590
5738,00120005738,11,83879,1,33981,0,0,1611
5739,00120005739,25,82592,0,0,0,0,969
5740,00120005740,27,99728,1,7124,0,0,2732
5741,00120005741,3,155488,0,0,0,0,2551
5742,00120005742,15,186066,0,0,0,0,1248
5743,00120005743,21,23584,1,30397,0,0,3479
5744,00120005744,11,139555,1,12186,1,17103,1924
5745,00120005745,26,108302,1,9099,0,0,2192
5746,00120005746,28,137408,1,24719,0,0,2618
5747,00120005747,16,33830,1,23669,0,0,2483
5748,00120005748,25,92066,1,34311,1,10317,4401
5749,00120005749,22,18591,0,0,0,0,2655
5750,00120005750,28,108878,0,0,0,0,2088
5751,00120005751,9,140407,0,0,0,0,3049
5752,00120005752,24,131869,1,21235,0,0,1941
5753,00120005753,24,36395,0,0,1,11536,1848
5754,00120005754,1,31738,1,16988,1,19284,3216
5755,00120005755,25,148703,1,5350,1,6331,3121
5756,00120005756,22,163977,1,16276,0,0,3191
5757,00120005757,16,34056,1,31459,1,18962,4192
5758,00120005758,9,136656,1,15739,1,14799,1721
5759,00120005759,19,130316,1,25302,0,0,1509
5760,00120005760,12,181519,0,0,0,0,1246
5761,00120005761,19,69418,1,16384,0,0,3309
5762,00120005762,22,52190,0,0,0,0,4087
5763,00120005763,9,41014,1,6120,1,13252,3653
5764,00120005764,7,196350,1,4993,0,0,1872
5765,00120005765,14,140563,1,25759,0,0,4488
5766,00120005766,19,16780,0,0,1,3285,3928
5767,00120005767,19,57192,1,33665,0,0,4397
5768,00120005768,2,119875,1,16620,0,0,4918
5769,00120005769,9,114129,1,29756,0,0,1867
5770,00120005770,13,58923,1,19778,1,7433,1236
5771,00120005771,15,104196,0,0,0,0,1892
5772,00120005772,3,17395,1,26985,0,0,1393
5773,00120005773,11,117449,1,6781,1,4563,3360
5774,00120005774,21,136747,0,0,0,0,1076
5775,00120005775,14,161851,1,6905,0,0,882
5776,00120005776,25,86028,0,0,1,16891,4183
5777,00120005777,8,175794,0,0,0,0,1267
5778,00120005778,18,153183,0,0,1,11662,1797
5779,00120005779,19,156056,1,20627,0,0,3179
5780,00120005780,16,108176,0,0,0,0,2092
5781,00120005781,2,41924,1,11938,0,0,4895
5782,00120005782,8,198775,0,0,1,5620,2167
5783,00120005783,22,47577,1,34136,1,14454,4734
5784,00120005784,6,153783,1,9494,0,0,893
5785,00120005785,12,100548,0,0,0,0,1722
5786,00120005786,15,140093,1,31629,0,0,3941
5787,00120005787,25,150168,0,0,0,0,2709
5788,00120005788,8,81555,0,0,0,0,4254
5789,00120005789,4,104848,1,15418,1,10412,3429
5790,00120005790,15,23254,1,28085,0,0,2679
5791,00120005791,28,140410,1,17769,0,0,2604
5792,00120005792,20,152037,0,0,1,6467,1958
5793,00120005793,25,118025,1,34832,1,4494,4020
5794,00120005794,17,145509,0,0,0,0,1157
5795,00120005795,13,47963,0,0,0,0,941
5796,00120005796,18,18273,0,0,0,0,2594
5797,00120005797,2,30330,0,0,0,0,3678
5798,00120005798,13,167566,0,0,0,0,3018
5799,00120005799,13,91422,1,13578,0,0,2859
5800,00120005800,22,137089,1,26928,0,0,1878
5801,00120005801,15,18212,1,10711,0,0,1301
5802,00120005802,20,102594,0,0,0,0,1685
5803,00120005803,27,147152,0,0,0,0,3739
5804,00120005804,10,47675,0,0,0,0,1402
5805,00120005805,3,37007,0,0,0,0,2764
5806,00120005806,19,128805,1,30313,1,11859,4694
5807,00120005807,3,97641,1,28997,1,7023,3344
5808,00120005808,22,110815,1,27376,1,15004,2524
5809,00120005809,14,61815,1,12062,1,13531,971
5810,00120005810,8,98482,0,0,0,0,2101
5811,00120005811,27,15639,1,24185,0,0,883
5812,00120005812,23,78593,0,0,0,0,1971
5813,00120005813,4,93038,0,0,0,0,1743
5814,00120005814,27,108899,1,13603,0,0,2586
5815,00120005815,28,18736,1,15441,1,9934,4993
5816,00120005816,20,31473,1,8570,1,10456,1606
5817,00120005817,11,143771,1,22836,0,0,1110
5818,00120005818,26,140801,0,0,1,13219,2560
5819,00120005819,11,180091,1,33029,1,11370,3030
5820,00120005820,27,122598,0,0,1,9117,2782
5821,00120005821,11,101623,0,0,1,5051,2156
5822,00120005822,2,51820,1,13542,1,17279,4786
5823,00120005823,17,72589,0,0,0,0,4697
5824,00120005824,9,33414,0,0,1,5940,1156
5825,00120005825,28,142378,0,0,1,14009,3962
5826,00120005826,28,39220,1,10801,0,0,1998
5827,00120005827,2,75531,1,7340,1,10634,3501
5828,00120005828,24,125002,1,14764,0,0,3111
5829,00120005829,15,188497,1,16312,1,12423,3576
5830,00120005830,16,24387,0,0,0,0,1326
5831,00120005831,25,91815,0,0,0,0,4044
5832,00120005832,4,42584,0,0,0,0,4130
5833,00120005833,8,59783,1,15420,1,13369,1164
5834,00120005834,9,185881,1,19211,1,9929,4904
5835,00120005835,26,139494,0,0,0,0,4131
5836,00120005836,26,130814,1,32845,0,0,912
5837,00120005837,5,145752,1,28480,1,15311,4590
5838,00120005838,16,156929,1,12151,0,0,3322
5839,00120005839,13,188333,1,34089,0,0,1647
5840,00120005840,7,88588,0,0,0,0,4607
5841,00120005841,26,163067,1,9400,0,0,3329
5842,00120005842,20,28580,0,0,0,0,2469
5843,00120005843,17,33240,0,0,0,0,4466
5844,00120005844,3,98446,1,21702,0,0,1380
5845,00120005845,5,119533,0,0,0,0,1175
5846,00120005846,19,192183,1,7259,0,0,3777
5847,00120005847,12,180938,0,0,1,16187,4854
5848,00120005848,27,95974,1,23403,0,0,3413
5849,00120005849,7,88401,0,0,1,10489,1671
5850,00120005850,28,158283,1,30809,0,0,1284
5851,00120005851,9,179340,0,0,1,11801,4288
5852,00120005852,28,18646,0,0,0,0,4560
5853,00120005853,6,57816,1,14226,1,16918,2510
5854,00120005854,26,104460,0,0,0,0,1960
5855,00120005855,17,59112,1,21708,0,0,2181
5856,00120005856,16,66048,1,8404,1,3108,1030
5857,00120005857,23,147850,0,0,0,0,3986
5858,00120005858,3,60752,0,0,0,0,4702
5859,00120005859,21,85726,1,5434,1,18008,3362
5860,00120005860,26,173361,1,12729,0,0,2831
5861,00120005861,4,59788,0,0,0,0,911
5862,00120005862,10,19747,0,0,1,19005,4017
5863,00120005863,5,15045,1,13766,0,0,2172
5864,00120005864,21,22758,1,12384,0,0,2031
5865,00120005865,22,140076,0,0,0,0,803
5866,00120005866,10,169509,0,0,0,0,3949
5867,00120005867,12,165657,0,0,0,0,2562
5868,00120005868,10,155926,1,24653,0,0,2520
5869,00120005869,13,198148,0,0,1,18025,2896
5870,00120005870,11,71950,0,0,0,0,1932
5871,00120005871,22,163421,1,14005,1,15021,2516
5872,00120005872,16,167420,0,0,0,0,4243
5873,00120005873,8,180368,0,0,0,0,1321
5874,00120005874,8,34455,1,15571,0,0,3772
5875,00120005875,27,185365,0,0,0,0,3223
5876,00120005876,25,103552,0,0,1,15208,1434
5877,00120005877,8,61116,0,0,1,10150,1448
5878,00120005878,13,135461,0,0,1,12784,3961
5879,00120005879,27,55484,1,23784,0,0,1972
5880,00120005880,2,176287,1,27580,0,0,1166
5881,00120005881,12,96638,0,0,0,0,4583
5882,00120005882,10,149476,1,10265,1,10355,3684
5883,00120005883,12,183332,1,15721,0,0,4788
5884,00120005884,11,115647,1,20542,0,0,3316
5885,00120005885,15,80642,1,10741,0,0,1424
5886,00120005886,16,61009,0,0,0,0,4217
5887,00120005887,17,143824,1,24995,0,0,2603
5888,00120005888,26,44605,1,21409,0,0,2034
5889,00120005889,2,125879,0,0,0,0,1906
5890,00120005890,18,199277,0,0,1,13124,1561
5891,00120005891,12,183641,0,0,0,0,1148
5892,00120005892,19,135827,0,0,0,0,1695
5893,00120005893,26,20580,0,0,0,0,2751
5894,00120005894,23,129902,0,0,0,0,1130
5895,00120005895,18,20400,0,0,0,0,4347
5896,00120005896,17,185715,0,0,1,6535,4351
5897,00120005897,6,111032,1,20659,0,0,3943
5898,00120005898,25,142319,0,0,1,19283,1722
5899,00120005899,15,121960,1,16739,0,0,2318
5900,00120005900,3,54015,1,5588,1,3352,4250
5901,00120005901,6,86713,1,24965,1,6122,4138
5902,00120005902,3,161046,1,33802,0,0,3086
5903,00120005903,1,160109,0,0,1,17823,804
5904,00120005904,13,162239,0,0,1,5926,846
5905,00120005905,28,103754,0,0,0,0,4238
5906,00120005906,21,58148,0,0,1,7044,1849
5907,00120005907,26,167606,1,32601,1,15388,1098
5908,00120005908,14,137790,0,0,1,7620,860
5909,00120005909,13,101078,1,12192,0,0,4293
5910,00120005910,27,71879,0,0,1,18505,3231
5911,00120005911,4,134894,1,6184,0,0,4287
5912,00120005912,7,80839,1,16438,0,0,4829
5913,00120005913,22,44756,0,0,1,14825,2624
5914,00120005914,10,158755,0,0,1,10306,1555
5915,00120005915,7,195557,0,0,0,0,1375
5916,00120005916,21,157097,0,0,0,0,3024
5917,00120005917,15,164787,1,13702,1,8801,4988
5918,00120005918,15,107943,0,0,1,18498,2350
5919,00120005919,4,163188,0,0,0,0,1333
5920,00120005920,23,51744,1,13320,0,0,2791
5921,00120005921,23,139697,1,33670,1,12425,1663
5922,00120005922,6,131072,1,20077,1,19577,1854
5923,00120005923,24,148196,0,0,0,0,3826
5924,00120005924,20,184123,1,29664,0,0,3199
5925,00120005925,26,22176,1,6419,1,8197,4083
5926,00120005926,5,106310,1,17518,1,16958,2008
5927,00120005927,20,164748,0,0,0,0,2410
5928,00120005928,12,60177,0,0,1,6466,4042
5929,00120005929,1,125623,0,0,1,14959,1897
5930,00120005930,28,15997,1,15981,0,0,1052
5931,00120005931,8,189841,1,4685,0,0,3752
5932,00120005932,1,135179,1,6756,0,0,4169
5933,00120005933,5,135403,0,0,0,0,3945
5934,00120005934,22,157303,1,30418,0,0,1233
5935,00120005935,6,110287,1,30308,1,17299,2756
5936,00120005936,21,134574,0,0,1,19999,3588
5937,00120005937,3,136509,1,16558,1,17659,2022
5938,00120005938,15,100447,0,0,0,0,3571
5939,00120005939,5,124522,1,21094,0,0,883
5940,00120005940,28,96144,0,0,1,17439,1511
5941,00120005941,24,107693,1,9085,1,19187,3845
5942,00120005942,14,109315,1,9646,0,0,1016
5943,00120005943,18,42387,1,25277,1,4775,4815
5944,00120005944,16,19090,0,0,0,0,3358
5945,00120005945,6,135846,0,0,0,0,3105
5946,00120005946,25,171017,1,15991,1,13681,3076
5947,00120005947,24,55239,0,0,1,18059,3465
5948,00120005948,14,18743,0,0,1,12341,1304
5949,00120005949,27,45924,0,0,1,8155,4574
5950,00120005950,24,156268,0,0,0,0,4635
5951,00120005951,8,145160,1,30157,1,16714,2547
5952,00120005952,7,106815,0,0,0,0,2584
5953,00120005953,8,120312,1,20324,0,0,2408
5954,00120005954,13,83860,1,16023,0,0,3020
5955,00120005955,6,187472,1,13635,0,0,1740
5956,00120005956,18,95399,0,0,1,13771,2712
5957,00120005957,2,63795,0,0,1,7936,2571
5958,00120005958,8,66553,0,0,0,0,4915
5959,00120005959,11,118976,0,0,1,7474,1201
5960,00120005960,1,170183,0,0,1,13116,4244
5961,00120005961,22,128566,1,6997,0,0,3155
5962,00120005962,6,134968,1,9208,1,11572,2360
5963,00120005963,16,76600,1,13946,1,3636,2313
5964,00120005964,27,65022,1,23363,0,0,4147
5965,00120005965,20,149271,1,18387,1,19666,2149
5966,00120005966,12,65897,1,7605,1,3616,3887
5967,00120005967,11,53038,0,0,1,5088,3030
5968,00120005968,27,138323,0,0,0,0,2591
5969,00120005969,10,135278,0,0,0,0,4717
5970,00120005970,3,126054,0,0,0,0,4919
5971,00120005971,13,22897,1,4130,1,4666,3083
5972,00120005972,27,79541,0,0,1,5464,3697
5973,00120005973,3,121968,1,34343,0,0,2600
5974,00120005974,15,29892,1,16271,0,0,3350
5975,00120005975,16,154343,0,0,0,0,4844
5976,00120005976,13,39815,1,18886,0,0,4186
5977,00120005977,17,60612,1,10673,0,0,1932
5978,00120005978,3,179429,1,14626,1,8886,4146
5979,00120005979,20,31267,0,0,1,8105,2141
5980,00120005980,11,33268,0,0,0,0,3614
5981,00120005981,27,129463,1,33812,1,8508,4116
5982,00120005982,21,160335,0,0,1,12957,1221
5983,00120005983,19,110347,1,30228,0,0,930
5984,00120005984,22,109542,1,11039,0,0,2408
5985,00120005985,11,187343,1,20921,1,14448,996
5986,00120005986,28,81612,0,0,0,0,2435
5987,00120005987,16,153307,1,23467,1,17265,3543
5988,00120005988,21,103757,0,0,0,0,2194
5989,00120005989,3,162489,1,7924,1,4102,1918
5990,00120005990,22,113075,1,12872,0,0,3236
5991,00120005991,6,49609,0,0,1,6355,2635
5992,00120005992,14,117785,1,25260,0,0,3362
5993,00120005993,24,179974,1,29335,1,5507,846
5994,00120005994,18,38645,1,24607,0,0,1851
5995,00120005995,17,77233,0,0,0,0,1486
5996,00120005996,4,126443,0,0,1,17822,2410
5997,00120005997,23,169473,1,6193,1,18333,3709
5998,00120005998,15,22771,1,28466,0,0,1557
5999,00120005999,11,187407,1,19762,1,3640,853
6000,00120006000,26,117601,1,22930,0,0,2930
6001,00120006001,3,148014,0,0,1,14187,2735
6002,00120006002,3,166460,0,0,0,0,2688
6003,00120006003,16,140224,0,0,0,0,4438
6004,00120006004,5,98251,1,28134,0,0,3133
6005,00120006005,21,72042,0,0,1,10898,2821
6006,00120006006,10,68740,0,0,1,15277,2403
6007,00120006007,19,62024,0,0,0,0,1243
6008,00120006008,25,169522,0,0,0,0,4481
6009,00120006009,4,71965,0,0,0,0,2352
6010,00120006010,19,25057,0,0,1,15581,1707
6011,00120006011,11,23983,1,18677,1,9502,4251
6012,00120006012,2,145469,0,0,0,0,1855
6013,00120006013,10,34995,1,29647,0,0,2940
6014,00120006014,11,129587,0,0,1,7277,3649
6015,00120006015,25,53886,0,0,0,0,1394
6016,00120006016,20,104025,0,0,1,11103,2339
6017,00120006017,16,110149,1,26546,0,0,953
6018,00120006018,19,109020,1,18830,0,0,2417
6019,00120006019,23,17673,1,16642,0,0,1217
6020,00120006020,24,180962,0,0,0,0,3006
6021,00120006021,11,92513,0,0,0,0,4663
6022,00120006022,14,38466,0,0,0,0,4832
6023,00120006023,2,107545,1,19023,1,17622,4225
6024,00120006024,23,65406,0,0,0,0,1805
6025,00120006025,28,149760,0,0,0,0,1831
6026,00120006026,5,84284,1,10372,1,6657,1817
6027,00120006027,27,129579,0,0,0,0,3779
6028,00120006028,5,28665,0,0,0,0,4476
6029,00120006029,19,35641,0,0,1,15588,1239
6030,00120006030,21,178572,0,0,0,0,2637
6031,00120006031,12,50797,1,22864,0,0,4009
6032,00120006032,18,60950,0,0,1,16611,1694
6033,00120006033,4,171118,0,0,0,0,1450
6034,00120006034,22,144554,0,0,0,0,3367
6035,00120006035,17,117339,0,0,1,12794,1891
6036,00120006036,10,128431,0,0,0,0,2836
6037,00120006037,20,155710,1,17722,0,0,3315
6038,00120006038,6,36173,0,0,0,0,3362
6039,00120006039,25,159294,1,32342,0,0,2222
6040,00120006040,14,196136,1,27126,0,0,4583
6041,00120006041,11,183082,1,13486,0,0,3597
6042,00120006042,11,33095,0,0,0,0,854
6043,00120006043,18,138554,0,0,0,0,1893
6044,00120006044,27,147511,1,18681,0,0,2712
6045,00120006045,23,140614,1,26022,0,0,2317
6046,00120006046,22,151447,0,0,0,0,1155
6047,00120006047,18,104023,0,0,0,0,3809
6048,00120006048,24,122181,0,0,0,0,2060
6049,00120006049,23,35600,1,30611,1,9049,3065
6050,00120006050,11,17466,1,9523,0,0,1523
6051,00120006051,21,191169,1,17025,0,0,2093
6052,00120006052,12,124934,1,24233,1,11697,4189
6053,00120006053,5,68276,1,22161,0,0,4516
6054,00120006054,23,196189,1,28955,1,3495,4680
6055,00120006055,9,193043,1,7763,0,0,2300
6056,00120006056,27,21928,1,18756,1,3385,1865
6057,00120006057,25,70309,0,0,1,14726,2637
6058,00120006058,9,186960,1,13853,1,6614,1231
6059,00120006059,22,189904,1,23442,0,0,2619
6060,00120006060,10,131196,0,0,1,10280,3177
6061,00120006061,22,24404,0,0,0,0,2245
6062,00120006062,19,179711,0,0,1,3810,2703
6063,00120006063,1,128187,0,0,0,0,2715
6064,00120006064,7,125449,0,0,0,0,2742
6065,00120006065,4,42684,0,0,0,0,3921
6066,00120006066,1,83591,0,0,1,11121,2980
6067,00120006067,15,134821,0,0,1,12408,1384
6068,00120006068,8,17682,1,19824,0,0,3658
6069,00120006069,12,126186,1,34158,0,0,4765
6070,00120006070,22,184118,0,0,0,0,2952
6071,00120006071,22,36832,1,22976,1,5953,1091
6072,00120006072,18,31997,0,0,0,0,2115
6073,00120006073,15,49640,1,12260,1,8184,4892
6074,00120006074,17,55491,1,12602,1,3316,1868
6075,00120006075,14,78043,0,0,0,0,4028
6076,00120006076,14,127175,1,11232,0,0,3944
6077,00120006077,18,143568,0,0,0,0,1717
6078,00120006078,20,129250,0,0,1,17020,3428
6079,00120006079,18,87725,0,0,0,0,4043
6080,00120006080,16,143131,0,0,1,8315,4808
6081,00120006081,1,60520,0,0,1,12765,3583
6082,00120006082,23,77919,0,0,0,0,1802
6083,00120006083,27,124869,0,0,0,0,3227
6084,00120006084,11,79442,0,0,0,0,2339
6085,00120006085,15,167842,0,0,0,0,883
6086,00120006086,12,120246,0,0,1,7258,2736
6087,00120006087,8,193570,0,0,1,12834,4085
6088,00120006088,22,124687,1,20656,0,0,4262
6089,00120006089,20,138447,1,24938,0,0,3206
6090,00120006090,6,76477,1,4819,1,8228,2397
6091,00120006091,3,15244,1,25676,0,0,857
6092,00120006092,28,178860,0,0,0,0,3721
6093,00120006093,24,94453,1,17148,0,0,3611
6094,00120006094,26,192561,0,0,0,0,3496
6095,00120006095,13,142962,1,9640,0,0,2573
6096,00120006096,13,86303,1,31120,0,0,3634
6097,00120006097,2,43390,1,7984,1,14256,4019
6098,00120006098,5,25247,0,0,1,4138,2399
6099,00120006099,17,180750,1,33476,0,0,4346
6100,00120006100,6,44583,1,11701,1,17794,4006
6101,00120006101,2,154148,0,0,0,0,4906
6102,00120006102,4,164078,1,23365,0,0,4739
6103,00120006103,22,161123,1,30466,1,15337,2720
6104,00120006104,26,150386,0,0,0,0,1062
6105,00120006105,11,43670,1,25319,0,0,2654
6106,00120006106,8,139920,1,14874,0,0,3687
6107,00120006107,12,25236,1,20986,0,0,1253
6108,00120006108,8,50568,1,19071,0,0,2054
6109,00120006109,11,122327,0,0,0,0,4471
6110,00120006110,22,125188,1,16129,1,6039,3987
6111,00120006111,20,31352,0,0,0,0,998
6112,00120006112,8,140721,0,0,1,19016,4614
6113,00120006113,8,191722,1,18121,0,0,1085
6114,00120006114,26,156418,0,0,1,18479,1951
6115,00120006115,17,171228,1,12447,0,0,2030
6116,00120006116,20,70904,1,28076,1,10758,3732
6117,00120006117,20,160107,1,6487,1,6388,1057
6118,00120006118,23,137141,1,5358,1,16112,1575
6119,00120006119,16,31108,0,0,0,0,1310
6120,00120006120,14,17853,1,31058,1,18831,1500
6121,00120006121,11,99156,0,0,0,0,1777
6122,00120006122,7,19176,0,0,1,9859,4843
6123,00120006123,16,115459,1,12499,0,0,4766
6124,00120006124,13,171992,0,0,0,0,2675
6125,00120006125,27,152901,0,0,1,5751,4534
6126,00120006126,15,138225,1,7166,1,11173,1012
6127,00120006127,24,133458,1,28984,1,9503,4606
6128,00120006128,16,125893,1,32527,0,0,3887
6129,00120006129,27,88927,1,4825,1,9800,1632
6130,00120006130,21,133178,1,5191,0,0,1597
6131,00120006131,23,55667,1,14326,1,16376,837
6132,00120006132,24,181915,0,0,0,0,3763
6133,00120006133,9,196880,0,0,0,0,1848
6134,00120006134,3,176615,0,0,1,10145,1961
6135,00120006135,19,21611,1,10785,0,0,2760
6136,00120006136,20,103242,1,31670,0,0,4956
6137,00120006137,5,99612,1,32769,1,14007,2672
6138,00120006138,10,61902,1,10813,0,0,934
6139,00120006139,17,48043,0,0,1,18794,3036
6140,00120006140,15,151343,1,26025,0,0,3183
6141,00120006141,23,87867,1,32992,1,11448,3472
6142,00120006142,25,92089,1,20917,0,0,3872
6143,00120006143,8,73745,0,0,1,17687,3573
6144,00120006144,15,157645,0,0,0,0,885
6145,00120006145,21,167481,1,5207,0,0,2927
6146,00120006146,14,100970,1,28992,1,11885,2644
6147,00120006147,20,39464,1,14968,1,16026,3650
6148,00120006148,28,188912,0,0,0,0,1600
6149,00120006149,7,194857,0,0,0,0,4802
6150,00120006150,21,133523,0,0,0,0,3022
6151,00120006151,23,35662,0,0,0,0,1665
6152,00120006152,12,33228,1,30756,0,0,3711
6153,00120006153,17,75721,1,14292,0,0,1882
6154,00120006154,17,195295,0,0,1,8228,1205
6155,00120006155,10,153458,1,19030,0,0,3334
6156,00120006156,19,21862,0,0,1,7373,3601
6157,00120006157,14,55108,1,19465,0,0,1082
6158,00120006158,11,106788,1,32250,1,16340,1536
6159,00120006159,2,95140,0,0,0,0,1021
6160,00120006160,18,173273,1,4459,1,19605,3727
6161,00120006161,7,83578,1,12841,0,0,2350
6162,00120006162,12,64966,1,16769,0,0,2755
6163,00120006163,26,25386,0,0,1,7060,4056
6164,00120006164,2,92228,1,25152,0,0,1515
6165,00120006165,27,161297,1,14447,1,15630,1864
6166,00120006166,20,162765,0,0,1,3339,1507
6167,00120006167,18,87197,1,12509,0,0,3554
6168,00120006168,6,58021,0,0,1,4296,4356
6169,00120006169,24,133915,1,26682,1,3287,2851
6170,00120006170,10,164333,0,0,0,0,1248
6171,00120006171,20,173450,1,29443,0,0,1310
6172,00120006172,15,132174,0,0,0,0,845
6173,00120006173,5,101755,0,0,1,9773,1960
6174,00120006174,20,158009,0,0,1,19493,2471
6175,00120006175,3,81330,1,22936,1,6650,2694
6176,00120006176,5,193438,1,17258,0,0,2654
6177,00120006177,25,87322,0,0,0,0,1966
6178,00120006178,8,117318,1,25762,1,15501,2249
6179,00120006179,8,186232,1,7228,0,0,4049
6180,00120006180,8,60313,0,0,0,0,3197
6181,00120006181,12,42032,1,20460,0,0,4348
6182,00120006182,24,163430,0,0,1,8556,4306
6183,00120006183,23,76710,1,4408,0,0,4792
6184,00120006184,8,110326,0,0,0,0,4789
6185,00120006185,11,101157,0,0,1,17993,1077
6186,00120006186,14,194893,1,22651,0,0,4756
6187,00120006187,8,43365,0,0,0,0,4836
6188,00120006188,24,28189,1,24912,1,8071,2273
6189,00120006189,28,22248,0,0,0,0,1277
6190,00120006190,10,19369,0,0,1,13747,1309
6191,00120006191,7,154122,1,9773,1,13568,1556
6192,00120006192,28,43605,0,0,0,0,3770
6193,00120006193,17,64616,1,7997,0,0,4148
6194,00120006194,4,118719,0,0,0,0,4926
6195,00120006195,13,186955,1,11307,1,4988,2798
6196,00120006196,4,48055,0,0,0,0,2200
6197,00120006197,5,131680,0,0,0,0,1861
6198,00120006198,26,22450,1,6701,0,0,1155
6199,00120006199,22,148997,0,0,0,0,3808
6200,00120006200,4,65272,1,7907,0,0,1089
6201,00120006201,18,20310,1,31440,1,16856,1843
6202,00120006202,6,46817,1,17841,1,19127,2315
6203,00120006203,24,190600,1,29330,1,15980,3017
6204,00120006204,24,97641,1,21059,0,0,812
6205,00120006205,23,30457,1,25311,1,6065,1188
6206,00120006206,22,57311,1,17407,0,0,2757
6207,00120006207,2,150052,1,32699,1,5233,3583
6208,00120006208,23,166958,1,19323,0,0,4477
6209,00120006209,11,196949,0,0,1,18570,4219
6210,00120006210,28,138573,0,0,0,0,3204
6211,00120006211,14,112427,1,26552,0,0,2715
6212,00120006212,5,51181,0,0,1,8628,4042
6213,00120006213,6,179334,0,0,0,0,4040
6214,00120006214,10,147019,0,0,0,0,4555
6215,00120006215,8,146094,1,20925,0,0,3004
6216,00120006216,14,16128,1,20548,0,0,2147
6217,00120006217,24,94522,0,0,1,5914,2019
6218,00120006218,3,178394,0,0,0,0,4570
6219,00120006219,12,63929,1,21368,0,0,861
6220,00120006220,16,96696,1,23045,0,0,1297
6221,00120006221,28,130245,0,0,1,5701,1537
6222,00120006222,23,24808,0,0,1,7044,1714
6223,00120006223,17,110148,0,0,0,0,3565
6224,00120006224,1,198954,1,28644,1,5145,4449
6225,00120006225,23,36725,1,9639,1,10487,3174
6226,00120006226,10,87534,1,34330,1,15997,4647
6227,00120006227,25,54950,1,15616,0,0,3028
6228,00120006228,23,98576,1,24580,1,19788,3333
6229,00120006229,10,35557,0,0,0,0,4408
6230,00120006230,21,36825,1,30974,0,0,2022
6231,00120006231,24,23998,0,0,1,9023,4991
6232,00120006232,2,51080,1,16605,0,0,4432
6233,00120006233,9,161874,1,18958,0,0,888
6234,00120006234,22,157239,1,34550,1,18747,3794
6235,00120006235,13,57407,1,18844,1,18502,2481
6236,00120006236,25,135283,0,0,1,11631,4381
6237,00120006237,16,28338,1,33399,0,0,1323
6238,00120006238,18,91289,1,14701,1,14016,1264
6239,00120006239,19,164967,1,24822,0,0,4994
6240,00120006240,12,193982,1,18970,0,0,1454
6241,00120006241,8,146029,0,0,0,0,1252
6242,00120006242,17,124367,1,7079,0,0,1091
6243,00120006243,15,80898,0,0,0,0,4468
6244,00120006244,10,149526,0,0,1,8101,2633
6245,00120006245,15,132486,1,26402,0,0,4474
6246,00120006246,15,101540,1,20766,0,0,2717
6247,00120006247,23,196709,0,0,0,0,4413
6248,00120006248,7,151421,0,0,0,0,4678
6249,00120006249,13,140416,1,21311,1,14433,2009
6250,00120006250,17,54963,1,32019,1,10800,4925
6251,00120006251,9,153822,1,25443,0,0,1050
6252,00120006252,8,109929,1,20944,0,0,3468
6253,00120006253,20,168535,1,5189,1,13977,2263
6254,00120006254,26,89935,1,21281,0,0,4084
6255,00120006255,27,28686,1,18974,0,0,1143
6256,00120006256,21,78528,1,18216,0,0,4725
6257,00120006257,18,114811,1,18125,0,0,3193
6258,00120006258,13,37787,0,0,0,0,2148
6259,00120006259,16,160848,0,0,1,9405,885
6260,00120006260,9,130613,0,0,0,0,1840
6261,00120006261,12,119887,1,33852,0,0,3091
6262,00120006262,12,76086,0,0,0,0,2781
6263,00120006263,6,117231,1,28282,0,0,2732
6264,00120006264,19,78308,0,0,1,11636,3810
6265,00120006265,28,30797,1,8380,1,13573,1180
6266,00120006266,7,20302,1,32448,0,0,1578
6267,00120006267,25,53059,0,0,0,0,4106
6268,00120006268,3,146980,0,0,1,15784,4255
6269,00120006269,16,158949,0,0,0,0,923
6270,00120006270,18,29239,1,16953,0,0,1883
6271,00120006271,16,42313,1,29969,0,0,2857
6272,00120006272,23,57103,1,6588,0,0,1770
6273,00120006273,7,194480,0,0,0,0,2249
6274,00120006274,4,103771,0,0,1,7048,4018
6275,00120006275,27,141228,0,0,0,0,2606
6276,00120006276,25,106665,1,10356,1,9305,3444
6277,00120006277,8,25534,0,0,0,0,4469
6278,00120006278,13,58060,1,13121,0,0,2328
6279,00120006279,13,32189,1,18695,1,17206,4127
6280,00120006280,17,143431,1,24693,1,8344,3539
6281,00120006281,17,101067,1,24783,1,11265,3758
6282,00120006282,5,25967,1,23610,0,0,2801
6283,00120006283,6,80563,1,5403,1,17916,1513
6284,00120006284,19,23660,1,12391,1,10881,1681
6285,00120006285,13,133671,1,32327,0,0,3447
